"id","wage","yr","exper","school","union","married","manufacturing"
3937,1.7360646259,5,8,11,0,1,0
3937,1.6933073773,6,9,11,1,1,0
3937,1.9829378161,7,10,11,1,1,0
4000,1.6112729284,0,9,7,0,0,0
4000,1.7525387561,1,10,7,0,0,0
4000,1.6714551702,2,11,7,0,0,0
4000,1.4377280162,3,12,7,0,1,0
4000,1.9056899356,4,13,7,0,1,0
4000,1.424010074,5,14,7,0,1,0
4000,1.8038609693,6,15,7,0,1,1
4000,1.524606688,7,16,7,0,1,0
4004,2.0076153545,0,4,12,0,0,0
4004,2.1799827709,1,5,12,0,0,0
4004,1.9781854376,2,6,12,0,0,0
4004,1.94855364,3,7,12,0,0,0
4004,2.0880114924,4,8,12,0,0,0
4004,2.0944658434,5,9,12,0,0,0
4004,1.9910166714,6,10,12,0,0,0
4004,2.0354323118,7,11,12,0,1,0
4025,0.8568673114,0,2,9,0,0,0
4025,1.3325041865,1,3,9,0,0,0
4025,1.3052107752,2,4,9,0,1,0
4025,1.2145844649,3,5,9,0,1,0
4025,1.2479246919,4,6,9,0,0,0
4025,1.463113698,5,7,9,1,0,0
4025,1.3404291052,6,8,9,0,0,1
4025,2.0438813663,7,9,9,0,0,0
4032,1.3149490588,0,1,11,1,0,0
4032,1.1941728754,1,2,11,0,0,0
4032,0.9009272146,2,3,11,0,0,0
4032,1.2545327154,3,4,11,0,0,0
4032,1.3828891917,4,5,11,0,0,1
4032,1.6126194387,5,6,11,0,0,1
4032,1.8687139504,6,7,11,0,0,1
4032,1.8152517256,7,8,11,0,1,1
4046,1.4384301155,0,6,9,0,1,0
4046,1.541708465,1,7,9,0,1,0
4046,1.4197477374,2,8,9,0,1,0
4046,1.6799833278,3,9,9,0,1,0
4046,1.3889991924,4,10,9,0,1,0
4046,1.4346742565,5,11,9,0,1,0
4046,1.5570691252,6,12,9,0,1,0
4046,1.4846592017,7,13,9,0,1,0
4088,2.2042504007,0,4,13,0,0,0
4088,2.411656188,1,5,13,0,0,1
4088,2.3146576742,2,6,13,0,0,0
4088,2.5081694279,3,7,13,0,0,0
4088,2.5988371161,4,8,13,0,0,1
4088,2.7003738574,5,9,13,0,0,0
4088,2.7414467079,6,10,13,0,1,1
4088,2.6634401902,7,11,13,0,1,0
4091,2.5641342059,0,3,12,1,1,1
4091,2.5102244578,1,4,12,1,1,1
4091,2.5933710767,2,5,12,1,1,1
4091,2.5637392791,3,6,12,1,1,1
4091,2.4653057235,4,7,12,1,1,1
4091,2.6132596368,5,8,12,1,1,1
4091,2.6454980264,6,9,12,1,1,1
4091,2.2822923897,7,10,12,1,1,1
4122,1.7771725007,0,0,16,0,1,0
4122,1.8971199849,1,1,16,0,1,0
4122,2.0269756018,2,2,16,0,1,0
4122,2.1308751968,3,3,16,0,1,0
4122,2.0454518779,4,4,16,0,1,0
4122,2.2359654057,5,5,16,0,1,0
4122,2.1136189935,6,6,16,0,1,0
4122,2.1487609971,7,7,16,0,1,0
4127,1.1713673303,0,2,10,0,0,0
4127,1.8430527636,1,3,10,0,0,0
4127,1.1611687753,2,4,10,0,0,0
4127,0.9177725985,3,5,10,0,0,0
4127,0.9271023925,4,6,10,0,0,0
4127,1.4558068481,5,7,10,0,0,0
4127,1.3732189281,6,8,10,0,0,0
4127,1.4484453271,7,9,10,0,0,0
4128,0.9933319106,0,4,12,1,0,0
4128,0.9846680293,1,5,12,1,0,0
4128,1.2421373776,2,6,12,1,0,0
4128,1.7848335092,3,7,12,1,0,0
4128,1.8336850136,4,8,12,1,0,0
4128,1.5170540882,5,9,12,0,0,0
4128,1.6281111777,6,10,12,1,0,0
4128,1.4266262797,7,11,12,1,0,0
4159,1.6804583482,0,2,11,1,0,0
4159,2.2900063108,1,3,11,1,0,0
4159,2.0285794514,2,4,11,1,0,0
4159,1.7586487302,3,5,11,1,1,0
4159,2.0030926041,4,6,11,1,1,0
4159,1.4745948804,5,7,11,0,0,0
4159,2.3520300169,6,8,11,0,1,0
4159,1.3884745137,7,9,11,0,1,0
4204,1.195795221,0,4,11,1,0,0
4204,1.3973553085,1,5,11,0,0,0
4204,1.5178944872,2,6,11,0,0,0
4204,1.7860347105,3,7,11,0,1,0
4204,1.2517634682,4,8,11,0,0,0
4204,1.3062270384,5,9,11,0,0,0
4204,1.4481963609,6,10,11,0,0,0
4204,1.3649765424,7,11,11,1,0,0
4229,1.4594835247,0,2,12,0,0,0
4229,1.5929086105,1,3,12,0,0,0
4229,1.3983669424,2,4,12,0,0,0
4229,1.8207202685,3,5,12,0,0,0
4229,1.6825463843,4,6,12,0,0,0
4229,1.5577756861,5,7,12,0,0,0
4229,1.3404291052,6,8,12,0,0,0
4229,1.2102749743,7,9,12,0,0,0
4258,2.117404487,0,2,12,1,0,0
4258,2.2671926591,1,3,12,1,0,0
4258,1.9912950068,2,4,12,1,0,0
4258,2.1405622371,3,5,12,1,0,0
4258,2.1680542,4,6,12,1,0,0
4258,1.9365936824,5,7,12,1,0,0
4258,1.6010092479,6,8,12,1,0,0
4258,1.7113335383,7,9,12,1,0,0
4261,1.8541517238,0,9,6,0,1,0
4261,1.8051297038,1,10,6,0,1,0
4261,1.8728249219,2,11,6,0,0,0
4261,1.9781124422,3,12,6,0,1,0
4261,1.9994079394,4,13,6,1,0,0
4261,2.1887463337,5,14,6,0,0,0
4261,2.0743982803,6,15,6,0,0,0
4261,1.5048848655,7,16,6,0,0,0
4264,1.2293911704,0,4,10,0,1,1
4264,1.4183408705,1,5,10,0,1,0
4264,1.0703922462,2,6,10,1,1,0
4264,0.8207249029,3,7,10,0,1,0
4264,1.236495996,4,8,10,0,1,0
4264,1.2915037968,5,9,10,0,1,0
4264,1.3602317325,6,10,10,0,1,0
4264,1.0346708207,7,11,10,0,0,0
4278,1.8022478061,0,3,12,0,1,0
4278,1.7853285789,1,4,12,0,1,0
4278,1.8156665081,2,5,12,0,1,0
4278,1.8759829472,3,6,12,0,1,0
4278,1.8003294199,4,7,12,0,1,0
4278,1.8200289977,5,8,12,0,1,0
4278,1.4755315901,6,9,12,0,1,0
4278,1.8002161792,7,10,12,0,1,1
4297,2.1127088118,0,2,12,1,0,1
4297,2.2292538199,1,3,12,0,0,0
4297,1.5336091994,2,4,12,0,1,1
4297,1.6383987117,3,5,12,0,1,1
4297,1.6990276104,4,6,12,0,1,1
4297,1.6175688382,5,7,12,0,0,1
4297,1.6309123,6,8,12,0,1,1
4297,1.7045272833,7,9,12,0,1,1
4302,1.0619525443,0,2,11,0,0,0
4302,1.0168228557,1,3,11,0,0,0
4302,1.2442162625,2,4,11,0,0,0
4302,1.1694640296,3,5,11,0,0,0
4302,1.1058095555,4,6,11,0,0,0
4302,0.6375773294,5,7,11,0,0,0
4302,0.6095415967,6,8,11,0,0,0
4302,1.7157484257,7,9,11,0,1,0
4321,1.7212929016,0,1,11,0,0,0
4321,1.9816092924,1,2,11,1,1,0
4321,1.2096555875,2,3,11,0,1,0
4321,1.4672868185,3,4,11,1,0,1
4321,1.7975477769,4,5,11,1,1,1
4321,2.1531046424,5,6,11,1,1,1
4321,1.9910166714,6,7,11,1,1,0
4321,2.1838523169,7,8,11,1,1,0
4328,1.7421125293,0,4,12,0,0,0
4328,1.3604126877,1,5,12,0,0,0
4328,1.2898575435,2,6,12,0,0,0
4328,1.224947252,3,7,12,0,0,0
4328,1.212542755,4,8,12,0,0,0
4328,1.1337233489,5,9,12,0,0,0
4328,1.1128200148,6,10,12,0,0,0
4328,1.3113408206,7,11,12,0,0,0
4332,0.4064126157,0,2,12,0,0,0
4332,0.0408219945,1,3,12,0,0,0
4332,0.9911405657,2,4,12,0,0,0
4332,0.5125537828,3,5,12,0,0,0
4332,0.7317799066,4,6,12,0,0,0
4332,1.2076396497,5,7,12,0,0,0
4332,1.3404291052,6,8,12,0,0,0
4332,1.348405896,7,9,12,0,0,0
4335,1.5433097464,0,3,11,0,1,1
4335,1.6835458846,1,4,11,0,1,1
4335,1.4794567207,2,5,11,0,1,1
4335,1.1500459438,3,6,11,0,1,0
4335,1.1422012657,4,7,11,0,1,0
4335,1.7088033626,5,8,11,0,1,0
4335,1.7458942134,6,9,11,0,1,0
4335,1.7069282448,7,10,11,0,1,0
4357,2.1411467471,0,3,12,1,0,1
4357,2.0641740695,1,4,12,1,0,0
4357,1.4072558898,2,5,12,0,1,0
4357,1.4865181804,3,6,12,0,1,0
4357,1.5126473475,4,7,12,0,1,0
4357,1.6164300424,5,8,12,0,1,0
4357,1.7306267412,6,9,12,1,1,0
4357,1.9133848774,7,10,12,1,1,0
4365,-0.035206256,0,2,11,0,0,0
4365,0.2835240623,1,3,11,0,0,0
4365,1.2634709828,2,4,11,0,1,0
4365,1.5480867572,3,5,11,0,1,0
4365,2.0689971722,4,6,11,0,1,1
4365,1.4907367798,5,7,11,0,1,0
4365,1.7751645957,6,8,11,0,1,0
4365,1.1255724703,7,9,11,0,1,0
4380,1.8109050602,0,4,13,1,0,0
4380,1.9513896148,1,5,13,1,0,0
4380,1.9773116936,2,6,13,1,1,0
4380,2.1147963656,3,7,13,1,1,1
4380,2.1970417369,4,8,13,1,1,0
4380,2.1982250777,5,9,13,0,1,0
4380,1.938266106,6,10,13,0,1,1
4380,1.9604606574,7,11,13,0,0,0
4394,1.6303211234,0,2,11,0,0,1
4394,2.0890109927,1,3,11,1,0,1
4394,2.0152345972,2,4,11,0,0,1
4394,2.0342943688,3,5,11,1,0,1
4394,2.0880114924,4,6,11,0,0,1
4394,1.7972143199,5,7,11,0,0,1
4394,2.3212583583,6,8,11,0,0,0
4394,1.524606688,7,9,11,0,0,1
4510,1.3048987229,0,2,13,0,0,1
4510,1.6304913216,1,3,13,1,0,1
4510,1.6518375397,2,4,13,0,0,0
4510,2.2552694047,3,5,13,0,0,0
4510,1.9056899356,4,6,13,0,0,0
4510,1.7030772666,5,7,13,0,0,1
4510,2.02809682,6,8,13,0,0,1
4510,2.3403561907,7,9,13,0,1,0
4559,1.3238267328,0,5,12,0,0,1
4559,1.4508328823,1,6,12,0,1,1
4559,1.2973515173,2,7,12,0,1,1
4559,1.3936585532,3,8,12,0,1,0
4559,1.0052585669,4,9,12,0,1,0
4559,1.4916960757,5,10,12,0,1,0
4559,1.568891818,6,11,12,0,1,0
4559,1.5991498401,7,12,12,0,1,0
4563,0.8905839995,0,1,11,1,0,0
4563,0.9270628289,1,2,11,0,0,0
4563,1.1019578789,2,3,11,0,0,0
4563,1.0478796098,3,4,11,0,0,0
4563,1.7605079257,4,5,11,0,0,0
4563,1.3101378764,5,6,11,0,1,0
4563,1.6673318909,6,7,11,0,1,0
4563,1.7117475313,7,8,11,1,1,0
4569,2.2670195773,0,1,12,1,0,0
4569,2.1252051524,1,2,12,1,0,0
4569,2.0734956174,2,3,12,1,1,0
4569,2.0438638198,3,4,12,1,0,0
4569,2.3671849077,4,5,12,1,0,0
4569,2.1290676107,5,6,12,1,0,0
4569,2.0335762858,6,7,12,1,1,0
4569,2.0354323118,7,8,12,1,1,0
4603,2.0552043173,0,2,11,1,0,0
4603,1.9978615547,1,3,11,1,0,0
4603,2.0388100594,2,4,11,1,0,0
4603,2.1741039313,3,5,11,1,0,0
4603,1.9882794884,4,6,11,1,0,0
4603,1.9219117328,5,7,11,1,0,0
4603,2.0352871502,6,8,11,1,0,0
4603,1.8539123583,7,9,11,1,0,0
4607,-0.696018056,0,2,13,0,0,0
4607,1.7189737995,1,3,13,0,0,0
4607,1.8057569789,2,4,13,0,0,0
4607,1.2363582645,3,5,13,0,0,0
4607,1.8387504529,4,6,13,0,0,0
4607,1.615743465,5,7,13,0,0,0
4607,1.5829907424,6,8,13,0,1,0
4607,1.9483592996,7,9,13,1,1,0
4633,1.759466544,0,3,12,0,0,0
4633,1.4233356328,1,4,12,0,0,0
4633,1.4468975248,2,5,12,0,0,0
4633,1.5472179252,3,6,12,0,0,0
4633,1.5432623391,4,7,12,0,0,1
4633,1.5142103807,5,8,12,0,1,0
4633,1.5189118857,6,9,12,0,1,0
4633,2.559308931,7,10,12,1,1,0
4676,0.6362150145,0,2,10,0,0,0
4676,0.8620211019,1,3,10,0,0,0
4676,1.0641597124,2,4,10,0,0,0
4676,1.3507166392,3,5,10,0,0,1
4676,1.4922669803,4,6,10,0,0,1
4676,1.5348500554,5,7,10,0,0,0
4676,1.7325224764,6,8,10,0,0,1
4676,1.8772935908,7,9,10,0,0,1
4701,1.5956719879,0,2,12,0,0,0
4701,1.793050625,1,3,12,0,0,0
4701,1.8156665081,2,4,12,0,0,0
4701,2.1169197738,3,5,12,0,0,0
4701,2.3894868869,4,6,12,0,0,0
4701,2.4894220922,5,7,12,0,1,0
4701,2.5061806968,6,8,12,0,1,0
4701,2.6007461208,7,9,12,0,1,0
4716,0.9417034162,0,3,12,0,1,0
4716,1.2431935175,1,4,12,1,1,0
4716,1.3803484369,2,5,12,1,1,0
4716,1.1409374285,3,6,12,1,1,0
4716,1.4749070195,4,7,12,1,1,0
4716,1.478279704,5,8,12,1,1,0
4716,1.5963624794,6,9,12,1,1,0
4716,1.7069282448,7,10,12,1,1,0
4720,2.0898534527,0,5,12,1,1,0
4720,2.1799827709,1,6,12,0,1,0
4720,2.349748994,2,7,12,1,1,0
4720,2.1716971913,3,8,12,1,1,0
4720,2.2813828853,4,9,12,1,1,0
4720,2.2077945287,5,10,12,1,1,0
4720,2.2567198371,6,11,12,0,1,0
4720,2.2177538686,7,12,12,1,1,0
4759,1.7904065387,0,4,12,1,0,1
4759,1.8718021769,1,5,12,1,1,1
4759,1.3288147867,2,6,12,1,1,1
4759,1.6577514402,3,7,12,1,1,1
4759,1.7749458246,4,8,12,1,1,0
4759,1.8511195847,5,9,12,1,1,1
4759,1.9000448932,6,10,12,1,1,1
4759,1.9520507029,7,11,12,0,1,0
4791,1.9616782593,0,5,12,1,1,1
4791,1.6545583477,1,6,12,1,1,1
4791,1.7642102544,2,7,12,1,1,1
4791,1.7000922807,3,8,12,1,1,1
4791,1.7819133648,4,9,12,1,1,1
4791,1.752319,5,10,12,1,1,1
4791,1.8657828296,6,11,12,1,1,1
4791,1.7677812581,7,12,12,1,1,1
4811,0.7321421414,0,2,12,0,0,0
4811,0.976242089,1,3,12,0,0,0
4811,0.745056049,2,4,12,0,0,0
4811,1.0599943212,3,5,12,0,0,0
4811,1.578016829,4,6,12,1,0,1
4811,1.7304967623,5,7,12,0,0,1
4811,1.7234213575,6,8,12,0,0,1
4811,1.9346125823,7,9,12,1,0,1
4828,0.9885613947,0,2,11,0,0,0
4828,1.5012637359,1,3,11,0,0,0
4828,1.8016366599,2,4,11,1,0,0
4828,1.0974170033,3,5,11,0,0,0
4828,1.0286199168,4,6,11,0,0,0
4828,1.3367425823,5,7,11,0,0,0
4828,1.7114927866,6,8,11,0,1,0
4828,1.1185407989,7,9,11,0,1,0
4857,1.1396982069,0,3,14,0,0,0
4857,0.7507762934,1,4,14,0,0,0
4857,0.9806692658,2,5,14,0,0,0
4857,1.0722839415,3,6,14,0,0,0
4857,0.7042202615,4,7,14,0,0,0
4857,0.6867675736,5,8,14,0,1,0
4857,1.5462724657,6,9,14,0,1,0
4857,1.524606688,7,10,14,0,1,0
4858,1.2863223373,0,2,12,0,0,0
4858,1.6482496183,1,3,12,1,0,0
4858,2.2966391687,2,4,12,0,1,0
4858,2.2850258766,3,5,12,0,1,0
4858,2.5208755747,4,6,12,0,1,0
4858,2.5131761782,5,7,12,0,1,0
4858,2.5931920737,6,8,12,0,1,0
4858,2.5777566026,7,9,12,0,1,0
4859,1.3268776296,0,2,12,0,0,0
4859,1.0630673512,1,3,12,0,0,0
4859,0.9973561846,2,4,12,0,0,0
4859,1.1961870998,3,5,12,0,0,0
4859,1.2613329192,4,6,12,0,0,0
4859,1.2734852913,5,7,12,0,0,0
4859,1.3404291052,6,8,12,0,0,0
4859,1.3422851312,7,9,12,0,0,0
4866,1.6958858118,0,2,14,1,0,0
4866,1.8170772772,1,3,14,1,1,0
4866,1.929544795,2,4,14,1,1,0
4866,1.9677832067,3,5,14,1,1,0
4866,2.2598617493,4,6,14,1,1,0
4866,2.43093808,5,7,14,1,1,0
4866,2.4108705169,6,8,14,1,0,0
4866,2.4541426467,7,9,14,1,0,0
4881,1.3730802353,0,2,14,0,1,0
4881,1.5028281774,1,3,14,0,1,0
4881,1.2555624389,2,4,14,0,1,0
4881,1.3627275853,3,5,14,0,1,0
4881,1.6753607246,4,6,14,0,1,0
4881,1.8200289977,5,7,14,0,1,0
4881,1.9000448932,6,8,14,0,1,0
4881,1.8959612362,7,9,14,0,1,0
4884,1.5758329381,0,4,12,0,0,0
4884,1.5702171993,1,5,12,0,0,0
4884,1.5227099089,2,6,12,0,1,0
4884,1.543916004,3,7,12,0,1,0
4884,1.6809306886,4,8,12,0,1,0
4884,1.7659617764,5,9,12,1,1,0
4884,1.7458942134,6,10,12,1,1,0
4884,1.7609954661,7,11,12,1,1,0
4888,1.4669434255,0,2,12,1,0,1
4888,1.434720955,1,3,12,1,1,1
4888,1.3926616971,2,4,12,0,1,1
4888,1.4817449017,3,5,12,1,1,1
4888,1.0916823751,4,6,12,1,1,1
4888,1.4477078655,5,7,12,0,1,0
4888,1.2409952083,6,8,12,0,1,1
4888,1.4109112493,7,9,12,0,1,1
4901,1.1687665486,0,4,11,1,1,1
4901,1.2250262135,1,5,11,1,1,1
4901,1.0275270622,2,6,11,1,1,1
4901,1.3780087815,3,7,11,1,1,1
4901,1.7102211064,4,8,11,1,1,1
4901,1.5622363109,5,9,11,1,1,1
4901,1.5768178833,6,10,11,1,1,1
4901,1.5378519148,7,11,11,1,0,0
4917,1.1995382073,0,4,12,0,0,0
4917,0.899249266,1,5,12,0,0,0
4917,1.0120735843,2,6,12,0,0,0
4917,1.1935310557,3,7,12,0,0,0
4917,1.2952281216,4,8,12,0,0,0
4917,1.4395388756,5,9,12,0,0,0
4917,0.5823877848,6,10,12,0,0,0
4917,1.3261557493,7,11,12,0,0,0
4926,1.6520217941,0,4,12,1,0,1
4926,1.5961339468,1,5,12,1,1,1
4926,1.5166308628,2,6,12,0,1,0
4926,1.6254487377,3,7,12,1,1,0
4926,1.4922439391,4,8,12,0,1,0
4926,1.4327572355,5,9,12,0,1,0
4926,1.465840418,6,10,12,0,1,0
4926,1.8610789246,7,11,12,1,1,1
4982,0.8883837786,0,4,9,0,0,0
4982,1.0691984035,1,5,9,0,0,0
4982,1.3803484369,2,6,9,0,0,0
4982,1.2554064594,3,7,9,0,0,0
4982,1.3948643118,4,8,9,0,0,0
4982,1.2734852913,5,9,9,0,1,0
4982,1.1020180818,6,10,9,0,1,0
4982,1.0607819647,7,11,9,0,1,0
5017,1.8863762186,0,1,13,0,0,0
5017,2.0487254864,1,2,13,0,0,0
5017,2.3486020094,2,3,13,0,0,1
5017,2.4005387637,3,4,13,0,1,1
5017,2.4934766005,4,5,13,0,1,1
5017,2.5156793085,5,6,13,0,0,1
5017,2.567932407,6,7,13,0,0,0
5017,2.5451144249,7,8,13,0,1,1
5033,1.9487748545,0,2,12,0,0,0
5033,2.2014889761,1,3,12,0,0,0
5033,2.3668434274,2,4,12,0,0,0
5033,2.3097184892,3,5,12,0,0,0
5033,2.1192640359,4,6,12,0,1,0
5033,2.5019074915,5,7,12,0,1,0
5033,2.3212583583,6,8,12,0,1,0
5033,2.4541426467,7,9,12,0,1,0
5048,0.5101717495,0,3,11,0,0,0
5048,1.0961154085,1,4,11,0,0,0
5048,1.2431911471,2,5,11,0,0,0
5048,1.3071186605,3,6,11,0,1,0
5048,1.4925027814,4,7,11,0,1,0
5048,1.6929047765,5,8,11,0,1,0
5048,2.0277932838,6,9,11,0,0,0
5048,2.3449433547,7,10,11,0,0,0
5122,0.8747410022,0,3,12,0,1,0
5122,1.6992942416,1,4,12,0,1,0
5122,2.0427239587,2,5,12,0,1,0
5122,1.9705325467,3,6,12,0,1,0
5122,2.2886821878,4,7,12,0,1,0
5122,1.9896635192,5,8,12,0,1,0
5122,1.9547342821,6,9,12,0,1,0
5122,1.8595416453,7,10,12,0,1,0
5141,2.1545140814,0,2,12,0,1,0
5141,1.9004588862,1,3,12,0,1,0
5141,2.0174061508,2,4,12,0,1,0
5141,1.1844283803,3,5,12,0,1,1
5141,1.3906424671,4,6,12,0,1,0
5141,2.296205486,5,7,12,0,1,0
5141,2.3212583583,6,8,12,0,1,0
5141,2.3508274905,7,9,12,0,1,0
5147,2.0559398819,0,4,12,1,1,0
5147,2.1290520422,1,5,12,0,1,0
5147,2.2781324132,2,6,12,1,1,0
5147,2.0539141557,3,7,12,1,1,0
5147,1.8666877778,4,8,12,1,1,0
5147,2.3348690789,5,9,12,1,1,0
5147,2.5316628838,6,10,12,1,1,0
5147,2.4668542163,7,11,12,1,0,0
5158,1.8236925163,0,3,11,0,0,0
5158,1.8170772772,1,4,11,0,1,1
5158,1.5808504556,2,5,11,0,1,1
5158,1.7376302,3,6,11,0,1,1
5158,2.0739409085,4,7,11,0,0,1
5158,1.7847917999,5,8,11,0,0,1
5158,1.7999614346,6,9,11,0,0,1
5158,2.1761061954,7,10,11,0,0,0
5221,1.3747145566,0,3,14,0,0,0
5221,1.6094379124,1,4,14,1,0,0
5221,1.5474025215,2,5,14,1,1,0
5221,1.5918786961,3,6,14,1,1,0
5221,1.8003294199,4,7,14,0,1,0
5221,1.8200289977,5,8,14,0,1,0
5221,1.7999614346,6,9,14,1,1,0
5221,2.3623350974,7,10,14,0,0,0
5223,1.5411644814,0,3,12,0,0,0
5223,1.8056048761,1,4,12,0,0,0
5223,1.9756823074,2,5,12,0,0,0
5223,1.7919390772,3,6,12,0,0,0
5223,1.8553166585,4,7,12,0,0,0
5223,1.2753781072,5,8,12,0,0,0
5223,1.5575810269,6,9,12,0,0,0
5223,1.1346457665,7,10,12,0,0,0
5227,2.691193084,0,5,12,0,0,1
5227,0.4462871026,1,6,12,0,0,1
5227,1.5474025215,2,7,12,0,0,1
5227,1.7271209531,3,8,12,1,0,1
5227,1.0730197327,4,9,12,0,0,1
5227,1.7707810628,5,10,12,0,0,1
5227,2.0306220739,6,11,12,0,1,1
5227,1.9075989403,7,12,12,0,1,1
5248,1.1378446383,0,2,14,0,0,0
5248,1.0895817367,1,3,14,0,0,0
5248,2.0301181863,2,4,14,0,0,0
5248,1.0445619637,3,5,14,1,0,0
5248,1.1297699,4,6,14,0,0,0
5248,1.1956343329,5,7,14,0,0,0
5248,1.5749350416,6,8,14,0,0,1
5248,1.9071983795,7,9,14,0,1,1
5252,0.4112994022,0,2,10,0,0,0
5252,1.6835458846,1,3,10,0,0,0
5252,1.2794449544,2,4,10,0,0,0
5252,1.5981198511,3,5,10,0,1,0
5252,1.2329933655,4,6,10,1,1,1
5252,1.4722880743,5,7,10,0,1,0
5252,1.2198011175,6,8,10,0,1,0
5252,1.6691879168,7,9,10,0,1,0
5263,1.6303211234,0,3,14,0,0,0
5263,1.5939337259,1,4,14,0,1,0
5263,1.6566018135,2,5,14,0,1,0
5263,1.7860347105,3,6,14,0,1,0
5263,1.6034090637,4,7,14,0,1,0
5263,1.6784980131,5,8,14,0,1,0
5263,1.851254729,6,9,14,0,1,0
5263,1.5294259745,7,10,14,0,1,0
5274,1.6657302337,0,2,12,0,0,1
5274,2.9004220937,1,3,12,0,1,0
5274,1.7643155231,2,4,12,0,1,0
5274,1.3392178337,3,5,12,0,1,0
5274,1.5330659337,4,6,12,0,1,0
5274,1.7972143199,5,7,12,0,1,0
5274,1.6891685855,6,8,12,0,1,0
5274,3.3125273809,7,9,12,1,1,0
5335,1.4479995666,0,3,12,0,0,0
5335,1.8170772772,1,4,12,0,1,0
5335,1.7550418863,2,5,12,0,1,0
5335,1.4532322028,3,6,12,0,1,0
5335,1.492420602,4,7,12,0,1,0
5335,1.053294814,5,8,12,0,1,0
5335,1.5027099112,6,9,12,0,1,0
5335,1.4837846935,7,10,12,1,1,0
5345,1.5162078166,0,2,12,0,0,0
5345,0.8209805521,1,3,12,0,0,0
5345,1.2560507202,2,4,12,0,0,0
5345,1.1098576342,3,5,12,0,0,0
5345,1.3948643118,4,6,12,0,0,0
5345,1.4206492175,5,7,12,0,0,0
5345,1.9774868192,6,8,12,0,0,0
5345,1.9638386586,7,9,12,0,1,0
5359,0.2440267622,0,4,12,0,0,0
5359,1.0009146458,1,5,12,0,0,0
5359,0.9820343714,2,6,12,0,0,1
5359,1.0604337851,3,7,12,0,0,0
5359,1.0248935351,4,8,12,0,0,0
5359,1.0990709304,5,9,12,0,0,0
5359,1.2814279298,6,10,12,0,0,0
5359,1.1219210139,7,11,12,0,0,0
5368,1.1174266352,0,1,12,0,0,0
5368,0.7532511046,1,2,12,0,0,0
5368,1.3005831345,2,3,12,0,1,0
5368,1.4536918672,3,4,12,0,1,0
5368,1.5047599826,4,5,12,0,1,1
5368,1.4856598113,5,6,12,0,1,1
5368,1.6013238617,6,7,12,0,1,0
5368,1.5066689873,7,8,12,0,1,1
5377,1.5280422742,0,2,12,0,0,1
5377,1.6322525902,1,3,12,0,0,1
5377,1.6356951287,2,4,12,0,0,1
5377,1.7254100887,3,5,12,0,0,1
5377,1.509296006,4,6,12,0,0,1
5377,1.4908932621,5,7,12,0,0,1
5377,1.5635726566,6,8,12,0,0,1
5377,1.524606688,7,9,12,0,0,1
5390,1.599236394,0,2,14,0,1,0
5390,1.3237108748,1,3,14,0,1,0
5390,1.5170349849,2,4,14,0,1,0
5390,1.4637857429,3,5,14,0,1,0
5390,1.5575023244,4,6,14,0,1,1
5390,1.5831342748,5,7,14,0,1,1
5390,1.5727492484,6,8,14,0,1,0
5390,1.6074943478,7,9,14,0,1,0
5419,0.6518986104,0,2,11,0,0,0
5419,0.913516805,1,3,11,0,0,0
5419,0.6535846455,2,4,11,0,0,0
5419,1.1955362699,3,5,11,0,0,0
5419,1.6260859289,4,6,11,0,0,0
5419,1.819571227,5,7,11,0,0,0
5419,1.9364125374,6,8,11,1,1,0
5419,2.008277956,7,9,11,1,1,0
5435,1.1194954996,0,2,11,0,0,0
5435,1.2609807857,1,3,11,0,0,1
5435,1.1932307078,2,4,11,0,0,0
5435,1.2038728093,3,5,11,0,1,0
5435,1.3993243383,4,6,11,0,1,1
5435,1.2907939896,5,7,11,0,1,0
5435,1.2807098705,6,8,11,0,1,0
5435,1.3014631367,7,9,11,0,1,1
5437,1.5621429762,0,2,12,0,1,0
5437,1.4685707083,1,3,12,0,1,0
5437,1.297460777,2,4,12,0,1,0
5437,1.2967846707,3,5,12,0,1,1
5437,1.4508015102,4,6,12,0,1,0
5437,1.5221431577,5,7,12,0,1,0
5437,1.6143809849,6,8,12,0,1,1
5437,1.8309672013,7,9,12,0,1,1
5497,1.3395230902,0,2,12,0,1,0
5497,1.4868355903,1,3,12,0,1,0
5497,1.5209692644,2,4,12,0,1,0
5497,1.4073965738,3,5,12,0,1,0
5497,1.324928044,4,6,12,0,1,0
5497,1.3878956425,5,7,12,0,1,0
5497,1.6237365436,6,8,12,0,1,0
5497,1.3904745144,7,9,12,0,1,0
5525,1.0936052115,0,5,8,0,0,0
5525,1.4127524201,1,6,8,0,0,1
5525,1.2354634714,2,7,8,0,0,0
5525,1.2994004513,3,8,8,0,0,1
5525,1.0338509663,4,9,8,0,1,0
5525,1.3231343407,5,10,8,0,1,0
5525,1.5501496362,6,11,8,0,1,0
5525,1.5638274012,7,12,8,0,1,0
5529,1.2640767284,0,4,10,0,1,1
5529,1.339337378,1,5,10,0,1,1
5529,1.725269728,2,6,10,0,1,1
5529,1.5978134316,3,7,10,0,1,1
5529,1.6980505708,4,8,10,0,1,1
5529,1.7659617764,5,9,10,0,1,1
5529,2.0047645886,6,10,10,0,1,1
5529,2.0362687819,7,11,10,0,1,1
5531,1.6483284401,0,5,12,0,0,0
5531,1.5353299403,1,6,12,0,0,0
